subdistrict_id,subdistrict_name,district_id_id
2597,Kisko,336
2598,Peshrar,336
2599,Kuru,336
2600,Kairo,336
2601,Lohardaga,336
2602,Senha,336
2603,Bhandra,336
2604,Patamda,327
2605,Boram,327
2606,Golmuri-Cum-Jugsalai,327
2607,Ghatshila,327
2608,Potka,327
2609,Musabani,327
2610,Dumaria,327
2611,Dhalbhumgarh,327
2612,Gurbandha,327
2613,Chakulia,327
2614,Baharagora,327
2615,Hussainabad,338
2616,Haidernagar,338
2617,Mohammad Ganj,338
2618,Hariharganj,338
2619,Pipra,338
2620,Chhatarpur,338
2621,Nawadiha Bazar/Nawadiha,338
2622,Pandu,338
2623,Untari Road,338
2624,Bishrampur,338
2625,Nawa Bazar,338
2626,Patan,338
2627,Padwa,338
2628,Manatu,338
2629,Tarhasi,338
2630,Panki,338
2631,Satbarwa,338
2632,Nilambar-Pitambarpur(Lesliganj),338
2633,Medininagar(Daltonganj),338
2634,Chainpur,338
2635,Manika,335
2636,Barwadih,335
2637,Mahuadanr,335
2638,Garu,335
2639,Latehar,335
2640,Balumath,335
2641,Bariyatu,335
2642,Herhanj,335
2643,Chandwa,335
2644,Chauparan,332
2645,Barhi,332
2646,Padma,332
2647,Ichak,332
2648,Tati Jhariya,332
2649,Daru,332
2650,Barkatha,332
2651,Chalkusa,332
2652,Bishungarh,332
2653,Hazaribag,332
2654,Katkamsandi,332
2655,Katamdag,332
2656,Keredari,332
2657,Barkagaon,332
2658,Churchu,332
2659,Dadi,332
2660,Patratu,607
2661,Mandu,607
2662,Ramgarh,607
2663,Dulmi,607
2664,Chitarpur,607
2665,Gola,607
2666,Saraiyahat,326
2667,Jarmundi,326
2668,Ramgarh,326
2669,Gopikandar,326
2670,Kathikund,326
2671,Shikaripara,326
2672,Ranishwar,326
2673,Dumka,326
2674,Jama,326
2675,Masalia,326
2676,Narayanpur,333
2677,Karma Tanr Vidyasagar,333
2678,Jamtara,333
2679,Nala,333
2680,Fatehpur,333
2681,Kundhit,333
2682,Burmu,339
2683,Khelari,339
2684,Kanke,339
2685,Ormanjhi,339
2686,Angara,339
2687,Rahe,339
2688,Silli,339
2689,Sonahatu,339
2690,Namkum,339
2691,Ratu,339
2692,Nagri,339
2693,Mandar,339
2694,Chanho,339
2695,Bero,339
2696,Itki,339
2697,Lapung,339
2698,Bundu,339
2699,Tamar I,339
2700,Karra,606
2701,Torpa,606
2702,Rania,606
2703,Murhu,606
2704,Khunti,606
2705,Erki(Tamar Ii),606
2706,Bishunpur,331
2707,Ghaghra,331
2708,Sisai,331
2709,Bharno,331
2710,Kamdara,331
2711,Basia,331
2712,Gumla,331
2713,Chainpur,331
2714,Dumri,331
2715,Albert Ekka(Jari),331
2716,Raidih,331
2717,Palkot,331
2718,Simdega,342
2719,Pakar Tanr,342
2720,Kurdeg,342
2721,Kersai,342
2722,Bolba,342
2723,Thethaitangar,342
2724,Kolebira,342
2725,Jaldega,342
2726,Bansjor,342
2727,Bano,342
2728,Sonua,343
2729,Gudri,343
2730,Bandgaon,343
2731,Chakradharpur,343
2732,Khuntpani,343
2733,Goilkera,343
2734,Anandpur,343
2735,Manoharpur,343
2736,Noamundi,343
2737,Tonto,343
2738,Hat Gamharia,343
2739,Chaibasa,343
2740,Tantnagar,343
2741,Manjhari,343
2742,Jhinkpani,343
2743,Jagannathpur,343
2744,Kumardungi,343
2745,Majhgaon,343
2746,Kuchai,341
2747,Kharsawan,341
2748,Chandil,341
2749,Ichagarh,341
2750,Kukru,341
2751,Nimdih,341
2752,Adityapur(Gamharia),341
2753,Saraikela,341
2754,Gobindpur(Rajnagar),341
2755,Paikamal,347
2756,Jharbandha,347
2757,Padmapur,347
2758,Burdenp.S.,347
2759,Gaisilet,347
2760,Melchhamunda,347
2761,Sohela,347
2762,Bijepur,347
2763,Barapali,347
2764,Bheden,347
2765,Bargarh,347
2766,Bargarh Sadar,347
2767,Bhatli,347
2768,Ambabhona,347
2769,Attabira,347
2770,Rengali,357
2771,Lakhanpur,357
2772,Belpahar,357
2773,Banaharapali,357
2774,Orient,357
2775,Brajarajnagar,357
2776,Jharsuguda,357
2777,Badmal,357
2778,Laikera,357
2779,Kolabira,357
2780,Govindpur,371
2781,Mahulpalli,371
2782,Kochinda,371
2783,Katarbaga,371
2784,Thelkoloi,371
2785,Rengali,371
2786,Sasan,371
2787,Hirakud,371
2788,Burla,371
2789,Dhanupali,371
2790,Ainthapali,371
2791,Sadar,371
2792,Jamankira,371
2793,Kisinda,371
2794,Jujomura,371
2795,Dhama,371
2796,Charamal,371
2797,Rairakhol,371
2798,Naktideul,371
2799,Sambalpur (M),371
2800,Debagarh,351
2801,Barkot,351
2802,Kundheigola,351
2803,Reamal,351
2804,Hemgir,373
2805,Lephripara,373
2806,Bhasma,373
2807,Dharuadihi,373
2808,Sundargarh Town,373
2809,Sundargarh,373
2810,Kinjirkela,373
2811,Talasara,373
2812,Baragaon,373
2813,Kutra,373
2814,Rajagangapur,373
2815,Raiboga,373
2816,Biramitrapur,373
2817,Hatibari,373
2818,Bisra,373
2819,Bondamunda,373
2820,Brahmani Tarang,373
2821,Raghunathapali,373
2822,Tangarapali,373
2823,Lathikata,373
2824,Chandiposh,373
2825,Kamarposh Balang,373
2826,Koida,373
2827,Lahunipara,373
2828,Gurundia,373
2829,Tikaetpali,373
2830,Banei,373
2831,Mahulapada,373
2832,Raurkela (M),373
2833,Raurkela (ITS) P.S.,373
2834,Barbil,361
2835,Bolani,361
2836,Rugudi,361
2837,Joda,361
2838,Bamebari,361
2839,Champua,361
2840,Jhumpura,361
2841,Baria,361
2842,Turumunga,361
2843,Patana,361
2844,Kendujhar Sadar,361
2845,Kendujhar Town,361
2846,Nayakote,361
2847,Kanjipani,361
2848,Telkoi,361
2849,Pandapara,361
2850,Ghatgaon,361
2851,Harichandanpur,361
2852,Daitari,361
2853,Ghasipura,361
2854,Anandapur,361
2855,Soso,361
2856,Nandipada,361
2857,Sainkul,361
2858,Tiring,365
2859,Bahalda,365
2860,Jamda,365
2861,Rairangpur Town,365
2862,Gorumahisani,365
2863,Jharpokharia,365
2864,Bisoi,365
2865,Rairangpur,365
2866,Badampahar,365
2867,Jashipur,365
2868,Raruan,365
2869,Ghagarbeda,365
2870,Karanjia,365
2871,Thakurmunda,365
2872,Baripada Sadar,365
2873,Baripada Town,365
2874,Koliana,365
2875,Bangiriposi,365
2876,Chandua,365
2877,Suliapada,365
2878,Muruda,365
2879,Rasagobindapur,365
2880,Baisinga,365
2881,Betanati,365
2882,Barsahi,365
2883,Khunta,365
2884,Udala,365
2885,Kaptipada,365
2886,Sharata,365
2887,Mahuldiha,365
2888,Baripada (M),365
2889,Raibania,346
2890,Jaleswar,346
2891,Bhograi,346
2892,Kamarda,346
2893,Baliapal,346
2894,Singla,346
2895,Basta,346
2896,Rupsa,346
2897,Baleshwar Sadar,346
2898,Sahadevkhunta,346
2899,Chandipur,346
2900,Balaramgadi Marine,346
2901,Bampada,346
2902,Remuna,346
2903,Nilagiri,346
2904,Berhampur,346
2905,Oupada,346
2906,Khaira,346
2907,Soro,346
2908,Similia,346
2909,Baleshwar (M),346
2910,Agarpada,348
2911,Bant,348
2912,Bhandari Pokhari,348
2913,Dhamanagar,348
2914,Bhadrak Rural,348
2915,Basudebpur,348
2916,Naikanidihi,348
2917,Tihidi,348
2918,Dhusuri,348
2919,Chandabali,348
2920,Bansada,348
2921,Dhamara Marine,348
2922,Rajkanika,360
2923,Rajnagar,360
2924,Jamboo Marine,360
2925,Aali,360
2926,Pattamundai,360
2927,Kendrapara,360
2928,Kendrapara Sadar,360
2929,Nikirai,360
2930,Derabish,360
2931,Patkura,360
2932,Marsaghai,360
2933,Mahakalapada,360
2934,Paradip,355
2935,Paradeep Lock,355
2936,Kujang,355
2937,Abhyachandpur,355
2938,Ersama,355
2939,Tirtol,355
2940,Jagatsinghapur,355
2941,Biridi,355
2942,Naugaon,355
2943,Balikuda,355
2944,Narasinghpur,350
2945,Kanpur,350
2946,Badamba,350
2947,Baidyeswar,350
2948,Banki,350
2949,Tigiria,350
2950,Athagad,350
2951,Barang,350
2952,Gurudijhatia,350
2953,Khuntuni,350
2954,Choudwar,350
2955,Tangi,350
2956,Mahanga,350
2957,Salepur,350
2958,Nischintakoili,350
2959,Nemalo,350
2960,Kishannagar,350
2961,Jagatpur,350
2962,Cuttack Sadar,350
2963,Kandarpur,350
2964,C.R.R.I.,350
2965,Gobindpur,350
2966,Olatapur,350
2967,Niali,350
2968,Cuttack (M.Corp.) P.S,350
2969,Sukinda,356
2970,Tomka,356
2971,Kaliapani,356
2972,Kalinganagar,356
2973,Jakhapura,356
2974,Jajapur Road,356
2975,Korai,356
2976,Panikoili,356
2977,Jajapur,356
2978,Jajpur Sadar,356
2979,Dharmasala,356
2980,Jenapur,356
2981,Kuakhia,356
2982,Badachana,356
2983,Balichandrapur,356
2984,Binjharpur,356
2985,Bari - Ramachandrapur,356
2986,Mangalpur,356
2987,Parajang,352
2988,Kamakshyanagar,352
2989,Kankadahad,352
2990,Bhuban,352
2991,Gandia,352
2992,Nihalprasad,352
2993,Tumusingha,352
2994,Motunga,352
2995,Bhusan Steel Limited,352
2996,Balimi,352
2997,Hindol,352
2998,Rasol,352
2999,Dhenkanal Sadar,352
3000,Palalahada,344
3001,Khamar,344
3002,Rengali Damsite,344
3003,Kaniha,344
3004,N.T.P.C.,344
3005,Samal Barrage,344
3006,Talcher Sadar,344
3007,Colliery,344
3008,Bikrampur,344
3009,Nalco,344
3010,Banarpal,344
3011,Anugul,344
3012,Jarapada,344
3013,Industrial,344
3014,Chhendipada,344
3015,Handapa,344
3016,Kishorenagar,344
3017,Athmallik,344
3018,Kiakata,344
3019,Thakurgarh,344
3020,Purunakot,344
3021,Bantala,344
3022,Gania,367
3023,Dasapalla,367
3024,Banigochha,367
3025,Nuagaon,367
3026,Khandapada,367
3027,Fategarh,367
3028,Nayagarh,367
3029,Itamati,367
3030,Nayagarh Sadar,367
3031,Odagaon,367
3032,Sarankul,367
3033,Ranapur,367
3034,Bolagad,362
3035,Begunia,362
3036,Khordha,362
3037,Khordha Sadar,362
3038,Chandaka,362
3039,Nandankanan,362
3040,Saheednagar,362
3041,Mancheswar,362
3042,Balianta,362
3043,Balipatna,362
3044,Lingaraj,362
3045,Airfield (Kapila Prasad),362
3046,Uttara P.S,362
3047,Khandagiri,362
3048,Tamando,362
3049,Jatani,362
3050,Jankia,362
3051,Nirakarpur,362
3052,Tangi,362
3053,Balugaon,362
3054,Banapur,362
3055,Bhubaneswar (M.Corp.),362
3056,Delanga,369
3057,Pipili,369
3058,Nimapada,369
3059,Kakatpur,369
3060,Astaranga,369
3061,Konark,369
3062,Gop,369
3063,Ramachandi,369
3064,Satyabadi,369
3065,Chandanpur,369
3066,Sadar,369
3067,Brahmagiri,369
3068,Gadisagada,369
3069,Krushna Prasad,369
3070,Puri (M),369
3071,Tarasingi,354
3072,Buguda,354
3073,Jagannath Prasad,354
3074,Bhanjanagar,354
3075,Gangapur,354
3076,Surada,354
3077,Badagada,354
3078,Asika,354
3079,Dharakote,354
3080,Kabisuryanagar,354
3081,Polasara,354
3082,Kodala,354
3083,Khalikote,354
3084,Rambha,354
3085,Chhatrapur,354
3086,Ganjam,354
3087,Chamakhandi,354
3088,Arjyapalli Marine,354
3089,Purusottampur,354
3090,Hinjili,354
3091,Patapur,354
3092,Seragad,354
3093,Brahmapur Sadar,354
3094,Gopalpur,354
3095,Golanthara,354
3096,Digapahandi,354
3097,Nuagaon,354
3098,Jarada,354
3099,Brahmapur (M.Corp.),354
3100,Adava,353
3101,Mohana,353
3102,R.Udayagiri,353
3103,Serango,353
3104,Kasinagar,353
3105,Paralakhemundi,353
3106,Gurandi,353
3107,Rayagada,353
3108,Garabandha,353
3109,Ramagiri,353
3110,Gochhapada,359
3111,Phulabani,359
3112,Phulabani Town,359
3113,Khajuripada,359
3114,G.Udayagiri,359
3115,Tikabali,359
3116,Chakapada,359
3117,Sarangagarh,359
3118,Phiringia,359
3119,Baliguda,359
3120,Nuagaon,359
3121,Tumudibandha,359
3122,Belaghar,359
3123,Kotagarh,359
3124,Brahmanigaon,359
3125,Daringbadi,359
3126,Raikia,359
3127,Kantamal,349
3128,Manamunda,349
3129,Baunsuni,349
3130,Baudh Sadar,349
3131,Puruna Katak,349
3132,Harbhanga,349
3133,Dunguripali,372
3134,Rampur,372
3135,Binika,372
3136,Ulunda,372
3137,Biramaharajpur,372
3138,Subalaya,372
3139,Sonapur,372
3140,Tarbha,372
3141,Loisinga,345
3142,Balangir,345
3143,Tushura,345
3144,Patnagarh,345
3145,Khaprakhol,345
3146,Turekela,345
3147,Belpara,345
3148,Saintala,345
3149,Kantabanji,345
3150,Bangomunda,345
3151,Sindhekela,345
3152,Titlagarh,345
3153,Jonk,368
3154,Nuapada,368
3155,Komna,368
3156,Khariar,368
3157,Boden,368
3158,Sinapali,368
3159,Kesinga,358
3160,Madanpur Rampur,358
3161,Narala,358
3162,Lanjigarh,358
3163,Biswanathpur,358
3164,Sadar,358
3165,Kegaon,358
3166,Junagarh,358
3167,Golamunda,358
3168,Dharamgarh,358
3169,Kokasara,358
3170,Jayapatna,358
3171,Thuamul Rampur,358
3172,Ambadala,370
3173,Muniguda,370
3174,Chandrapur,370
3175,Bishamakatak,370
3176,Kalyanasingpur,370
3177,Kashipur,370
3178,Andirakanch,370
3179,Tikiri,370
3180,Doraguda,370
3181,Rayagada,370
3182,Seskhal,370
3183,Gunupur,370
3184,Gudari,370
3185,Padmapur,370
3186,Puttasing,370
3187,Raighar,366
3188,Kundei,366
3189,Umarkote,366
3190,Chandahandi,366
3191,Jharigan,366
3192,Dabugan,366
3193,Paparahandi,366
3194,Kodinga,366
3195,Kosagumuda,366
3196,Nabarangapur P.S,366
3197,Tentulikhunti,366
3198,Khatiguda,366
3199,Kotpad,363
3200,Boriguma,363
3201,Bhairabsingipur,363
3202,Dasamantapur,363
3203,Lakshmipur,363
3204,Narayanpatana,363
3205,Bandhugaon,363
3206,Kakiriguma,363
3207,Koraput,363
3208,Koraput Town,363
3209,Jeypore,363
3210,Kundura,363
3211,Boipariguda,363
3212,Machh Kund,363
3213,Padua,363
3214,Nandapur,363
3215,Similiguda,363
3216,Sunabeda,363
3217,Damonjodi,363
3218,Pottangi,363
3219,Kotiya,363
3220,Malkangiri,364
3221,Mathili,364
3222,Mudulipada,364
3223,Chitrakonda,364
3224,Paparmetla,364
3225,Jodamba,364
3226,Orkel,364
3227,Kalimela,364
3228,Podia,364
3229,M.V. 79,364
3230,Motu,364
3231,Bharatpur,384
3232,Baikunthpur,384
3233,Sonhat,384
3234,Manendragarh,384
3235,Khadganva,384
3236,Ramanujganj,649
3237,Balrampur,649
3238,Wadrafnagar,649
3239,Pratappur,648
3240,Samri(Kusmi),649
3241,Shankargarh,649
3242,Surajpur,648
3243,Oudgi,648
3244,Bhaiyathan,648
3245,Ramanujnagar,648
3246,Premnagar,648
3247,Ambikapur,389
3248,Lakhanpur,389
3249,Udaypur,389
3250,Rajpur,649
3251,Lundra,389
3252,Sitapur,389
3253,Batouli,389
3254,Mainpat,389
3255,Bagicha,380
3256,Kansabel,380
3257,Jashpur,380
3258,Manora,380
3259,Kunkuri,380
3260,Duldula,380
3261,Farsabahar,380
3262,Pathalgaon,380
3263,Udaipur (Dharamjaigarh),386
3264,Lailunga,386
3265,Gharghoda,386
3266,Tamnar,386
3267,Raigarh,386
3268,Pusour,386
3269,Kharsia,386
3270,Sarangarh,386
3271,Baramkela,386
3272,Katghora,383
3273,Poundi-Uproda,383
3274,Pali,383
3275,Korba,383
3276,Kartala,383
3277,Janjgir,379
3278,Akaltara,379
3279,Baloda,379
3280,Nawagarh,379
3281,Champa,379
3282,Sakti,379
3283,Pamgarh,379
3284,Dabhra,379
3285,Malkharoda,379
3286,Jaijaipur,379
3287,Pendra Road Gorella,734
3288,Marwahi,734
3289,Pendra,734
3290,Lormi,647
3291,Kota,375
3292,Mungeli,647
3293,Pathariya,647
3294,Takhatpur,375
3295,Bilaspur,375
3296,Masturi,375
3297,Bilha,375
3298,Kawardha,382
3299,Bodla,382
3300,Sahaspur Lohara,382
3301,Pandariya,382
3302,Chhuikhadan,388
3303,Khairagarh,388
3304,Dongargarh,388
3305,Rajnandgaon,388
3306,Chhuriya,388
3307,Dongargaon,388
3308,Mohla,388
3309,Manpur,388
3310,Ambagarh,388
3311,Nawagarh_1,650
3312,Bemetara,650
3313,Saja,650
3314,Thanakhamria,650
3315,Berla,650
3316,Dhamdha,378
3317,Durg,378
3318,Patan,378
3319,Gunderdehi,646
3320,Dondi Luhara,646
3321,Balod,646
3322,Dondi,646
3323,Gurur,646
3324,Simga,644
3325,Bhatapara,644
3326,Baloda Bazar,644
3327,Palari,644
3328,Kasdol,644
3329,Bilaigarh,644
3330,Arang,387
3331,Abhanpur,387
3332,Raipur,387
3333,Rajim,645
3334,Tilda,387
3335,Bindranavagarh(Gariyaband),645
3336,Chhura,645
3337,Mainpur,645
3338,Deobhog,645
3339,Basna,385
3340,Saraipali,385
3341,Mahasamund,385
3342,Pithora,385
3343,Bagbahra,385
3344,Kurud,377
3345,Magarlod,377
3346,Dhamtari,377
3347,Nagri,377
3348,Charama,381
3349,Bhanupratappur,381
3350,Durgkondal,381
3351,Kanker,381
3352,Narharpur,381
3353,Antagarh,381
3354,Pakhanjur,381
3355,Keskal,643
3356,Bade Rajpur,643
3357,Kondagaon,643
3358,Makdi,643
3359,Farasgaon,643
3360,Jagdalpur,374
3361,Lohandiguda,374
3362,Bastanar,374
3363,Bastar,374
3364,Bakavand,374
3365,Tokapal,374
3366,Darbha,374
3367,Narayanpur,637
3368,Orchha,637
3369,Dantewada,376
3370,Gidam,376
3371,Katekalyan,376
3372,Kuakonda,376
3373,Konta,642
3374,Chhindgarh,642
3375,Sukma,642
3376,Bhopalpattnam,636
3377,Usur,636
3378,Bijapur,636
3379,Bhairamgarh,636
3380,Vijaypur,431
3381,Beerpur,431
3382,Sheopur,431
3383,Badoda,431
3384,Karahal,431
3385,Ambah,417
3386,Porsa,417
3387,Morena,417
3388,Joura,417
3389,Kailaras,417
3390,Sabalgarh,417
3391,Ater,395
3392,Bhind,395
3393,Mehgaon,395
3394,Gormi,395
3395,Gohad,395
3396,Ron,395
3397,Mihona,395
3398,Lahar,395
3399,Gird,407
3400,Pichhore Or Dabra,407
3401,Bhitarwar,407
3402,Chinour,407
3403,Seondha,401
3404,Indergarh,401
3405,Datia,401
3406,Bhander,401
3407,Pohri,432
3408,Shivpuri,432
3409,Narwar,432
3410,Karera,432
3411,Kolaras,432
3412,Badarwas,432
3413,Pichhore,432
3414,Khaniyadhana,432
3415,Niwari,722
3416,Orchha,722
3417,Prithvipur,722
3418,Jatara,434
3419,Mohangarh,434
3420,Palera,434
3421,Baldeogarh,434
3422,Khargapur,434
3423,Tikamgarh,434
3424,Gaurihar,398
3425,Laundi,398
3426,Chandla,398
3427,Nowgong,398
3428,Maharajpur,398
3429,Chhatarpur,398
3430,Rajnagar,398
3431,Bada Malhera,398
3432,Ghuwara,398
3433,Bijawar,398
3434,Buxwaha,398
3435,Ajaigarh,420
3436,Panna,420
3437,Devendranagar,420
3438,Gunnor,420
3439,Amanganj,420
3440,Pawai,420
3441,Shahnagar,420
3442,Raipura,420
3443,Bina,425
3444,Khurai,425
3445,Malthon,425
3446,Banda,425
3447,Shahgarh,425
3448,Rahatgarh,425
3449,Sagar,425
3450,Garhakota,425
3451,Rehli,425
3452,Kesli,425
3453,Deori,425
3454,Hatta,400
3455,Patera,400
3456,Batiyagarh,400
3457,Patharia,400
3458,Damoh,400
3459,Jabera,400
3460,Tendukheda,400
3461,Kothi,426
3462,Majhgawan,426
3463,Birsinghpur,426
3464,Nagod,426
3465,Unchahara,426
3466,Rampur Baghelan,426
3467,Kotar,426
3468,Amarpatan,426
3469,Ramnagar,426
3470,Maihar,426
3471,Teonthar,424
3472,Jawa,424
3473,Sirmour,424
3474,Mangawan,424
3475,Semaria,424
3476,Hanumana,424
3477,Mauganj,424
3478,Naigarhi,424
3479,Huzur,424
3480,Raipur - Karchuliyan,424
3481,Gurh,424
3482,Bandhogarh,436
3483,Chandia,436
3484,Manpur,436
3485,Pali,436
3486,Nowrozabad,436
3487,Jawad,419
3488,Singoli,419
3489,Neemuch,419
3490,Jiran,419
3491,Manasa,419
3492,Bhanpura,416
3493,Malhargarh,416
3494,Garoth,416
3495,Shamgarh,416
3496,Mandsaur,416
3497,Daloda,416
3498,Sitamau,416
3499,Suwasara,416
3500,Piploda,423
3501,Jaora,423
3502,Alot,423
3503,Tal,423
3504,Sailana,423
3505,Bajna,423
3506,Rawti,423
3507,Ratlam,423
3508,Khacharod,435
3509,Nagda,435
3510,Mahidpur,435
3511,Ghatiya,435
3512,Tarana,435
3513,Ujjain,435
3514,Badnagar,435
3515,Susner,667
3516,Nalkheda,667
3517,Badod,667
3518,Agar,667
3519,Shajapur,430
3520,Gulana,430
3521,Moman Badodiya,430
3522,Shujalpur,430
3523,Kalapipal,430
3524,Tonk Khurd,402
3525,Sonkatch,402
3526,Dewas,402
3527,Kannod,402
3528,Satwas,402
3529,Bagli,402
3530,Hatpiplya,402
3531,Khategaon,402
3532,Badnawar,403
3533,Sardarpur,403
3534,Dhar,403
3535,Gandhwani,403
3536,Kukshi,403
3537,Dahi,403
3538,Manawar,403
3539,Dharampuri,403
3540,Depalpur,410
3541,Hatod,410
3542,Sawer,410
3543,Indore,410
3544,Mhow,410
3545,Barwaha,414
3546,Maheshwar,414
3547,Kasrawad,414
3548,Segaon,414
3549,Bhikangaon,414
3550,Khargone,414
3551,Gogaon,414
3552,Bhagwanpura,414
3553,Jhiranya,414
3554,Barwani,393
3555,Pati,393
3556,Thikri,393
3557,Anjad,393
3558,Rajpur,393
3559,Pansemal,393
3560,Niwali,393
3561,Sendhwa,393
3562,Varla,393
3563,Jirapur,422
3564,Khilchipur,422
3565,Rajgarh,422
3566,Biaora,422
3567,Sarangpur,422
3568,Narsinghgarh,422
3569,Pachore,422
3570,Lateri,437
3571,Sironj,437
3572,Kurwai,437
3573,Basoda,437
3574,Tyonda,437
3575,Nateran,437
3576,Shamshabad,437
3577,Gyaraspur,437
3578,Gulabganj,437
3579,Vidisha,437
3580,Berasia,396
3581,Huzur,396
3582,Sehore,427
3583,Shyampur,427
3584,Ashta,427
3585,Jawar,427
3586,Ichhawar,427
3587,Nasrullaganj,427
3588,Budni,427
3589,Rehti,427
3590,Raisen,421
3591,Gairatganj,421
3592,Begamganj,421
3593,Goharganj,421
3594,Baraily,421
3595,Badi,421
3596,Silwani,421
3597,Udaipura,421
3598,Bhainsdehi,394
3599,Athner,394
3600,Betul,394
3601,Chicholi,394
3602,Ghoda Dongri,394
3603,Shahpur,394
3604,Multai,394
3605,Amla,394
3606,Khirkiya,408
3607,Sirali,408
3608,Harda,408
3609,Handiya,408
3610,Timarni,408
3611,Rehatgaon,408
3612,Seoni-Malwa,409
3613,Itarsi,409
3614,Hoshangabad,409
3615,Dolariya,409
3616,Babai,409
3617,Sohagpur,409
3618,Pipariya,409
3619,Bankhedi,409
3620,Murwara Or Katni,413
3621,Rithi,413
3622,Barhi,413
3623,Badwara,413
3624,Vijayraghavgarh,413
3625,Bahoriband,413
3626,Dhimarkheda,413
3627,Sihora,411
3628,Majholi,411
3629,Patan,411
3630,Shahpura,411
3631,Jabalpur,411
3632,Panagar,411
3633,Kundam,411
3634,Gotegaon,418
3635,Gadarwara,418
3636,Narsimhapur,418
3637,Kareli,418
3638,Tendukheda,418
3639,Shahpura,404
3640,Dindori,404
3641,Niwas,415
3642,Narayanganj,415
3643,Mandla,415
3644,Ghughari,415
3645,Bichhiya,415
3646,Nainpur,415
3647,Tamia,399
3648,Amarwara,399
3649,Harrai,399
3650,Chaurai,399
3651,Jamai,399
3652,Parasia,399
3653,Umreth,399
3654,Chhindwara,399
3655,Mohkhed,399
3656,Sausar,399
3657,Bichhua,399
3658,Pandhurna,399
3659,Lakhnadon,428
3660,Chhapara,428
3661,Ghansaur,428
3662,Dhanora,428
3663,Keolari,428
3664,Seoni,428
3665,Barghat,428
3666,Kurai,428
3667,Katangi,392
3668,Tirodi,392
3669,Waraseoni,392
3670,Khairlanji,392
3671,Lalbarra,392
3672,Balaghat,392
3673,Kirnapur,392
3674,Baihar,392
3675,Paraswada,392
3676,Lanji,392
3677,Guna,406
3678,Bamori,406
3679,Raghogarh,406
3680,Maksoodangarh,406
3681,Kumbhraj,406
3682,Aron,406
3683,Chachaura,406
3684,Isagarh,391
3685,Chanderi,391
3686,Ashoknagar,391
3687,Shadhora,391
3688,Mungaoli,391
3689,Beohari,429
3690,Jaisinghnagar,429
3691,Sohagpur,429
3692,Jaitpur,429
3693,Kotma,390
3694,Anuppur,390
3695,Jaithari,390
3696,Pushparajgarh,390
3697,Rampur Naikin,433
3698,Churhat,433
3699,Gopadbanas,433
3700,Sihawal,433
3701,Majhauli,433
3702,Kusmi,433
3703,Chitrangi,638
3704,Deosar,638
3705,Singrauli,638
3706,Thandla,412
3707,Petlawad,412
3708,Meghnagar,412
3709,Jhabua,412
3710,Ranapur,412
3711,Bhavra,639
3712,Jobat,639
3713,Alirajpur,639
3714,Harsud,405
3715,Khalwa,405
3716,Khandwa,405
3717,Punasa,405
3718,Pandhana,405
3719,Burhanpur,397
3720,Khaknar,397
3721,Nepanagar,397
3722,Lakhpat,449
3723,Rapar,449
3724,Bhachau,449
3725,Anjar,449
3726,Bhuj,449
3727,Nakhatrana,449
3728,Abdasa,449
3729,Mandvi,449
3730,Mundra,449
3731,Gandhidham,449
3732,Vav,441
3733,Tharad,441
3734,Dhanera,441
3735,Dantiwada,441
3736,Amirgadh,441
3737,Danta,441
3738,Vadgam,441
3739,Palanpur,441
3740,Deesa,441
3741,Deodar,441
3742,Bhabhar,441
3743,Kankrej,441
3744,Santalpur,455
3745,Radhanpur,455
3746,Sidhpur,455
3747,Patan,455
3748,Harij,455
3749,Sami,455
3750,Chanasma,455
3751,Satlasana,451
3752,Kheralu,451
3753,Unjha,451
3754,Visnagar,451
3755,Vadnagar,451
3756,Vijapur,451
3757,Mahesana,451
3758,Becharaji,451
3759,Kadi,451
3760,Khedbrahma,458
3761,Vijaynagar,458
3762,Vadali,458
3763,Idar,458
3764,Bhiloda,672
3765,Meghraj,672
3766,Himatnagar,458
3767,Prantij,458
3768,Talod,458
3769,Modasa,672
3770,Dhansura,672
3771,Malpur,672
3772,Bayad,672
3773,Kalol Gandhinagar,446
3774,Mansa,446
3775,Gandhinagar,446
3776,Dehgam,446
3777,Mandal,438
3778,Detroj-Rampura,438
3779,Viramgam,438
3780,Sanand,438
3781,Sabarmati,438
3782,Daskroi,438
3783,Dholka,438
3784,Bavla,438
3785,Ranpur,676
3786,Barwala,676
3787,Dhandhuka,438
3788,Halvad,673
3789,Dhrangadhra,460
3790,Dasada,460
3791,Lakhtar,460
3792,Wadhwan,460
3793,Muli,460
3794,Chotila,460
3795,Sayla,460
3796,Chuda,460
3797,Limbdi,460
3798,Maliya,673
3799,Morvi,673
3800,Tankara,673
3801,Wankaner,673
3802,Paddhari,457
3803,Rajkot,457
3804,Lodhika,457
3805,Kotda Sangani,457
3806,Jasdan,457
3807,Gondal,457
3808,Jamkandorna,457
3809,Upleta,457
3810,Dhoraji,457
3811,Jetpur,457
3812,Okhamandal,674
3813,Khambhalia,674
3814,Jamnagar Rural,447
3815,Jodiya,447
3816,Dhrol,447
3817,Kalavad,447
3818,Lalpur,447
3819,Kalyanpur,674
3820,Bhanvad,674
3821,Jamjodhpur,447
3822,Porbandar,456
3823,Ranavav,456
3824,Kutiyana,456
3825,Manavadar,448
3826,Vanthali,448
3827,Junagadh,448
