subdistrict,NAME_1,populatiuon,sewage_2055,Subdistric,,,,,,,
Handia,Jalalpur Mardapur,2656,0.301236624,888,,,,,,,
Handia,Pure Upadyay,327,0.037049368,888,,,,,,,
Handia,Shripur,4698,0.532795175,888,,,,,,,
Handia,Shankerpur,2701,0.30628881,888,,,,,,,
Handia,Chilara,1216,0.137882591,888,,,,,,,
Handia,Saripur,1001,0.11346369,888,,,,,,,
Handia,Lilvar Asepur,481,0.054521513,888,,,,,,,
Handia,Mardapur,3469,0.393439029,888,,,,,,,
Handia,Bhadwan,4737,0.537215838,888,,,,,,,
Handia,Prabhopur,557,0.063152332,888,,,,,,,
Handia,Kukurha,5354,0.607104418,888,,,,,,,
Handia,Hariram Patti,2376,0.26944995,888,,,,,,,
Handia,Dewanipur,1708,0.193667152,888,,,,,,,
Handia,Lilvar Bida,1543,0.17493196,888,,,,,,,
Handia,Gaharpur Dhobaha,3102,0.351758489,888,,,,,,,
Handia,Hardaspur,167,0.018945699,888,,,,,,,
Handia,Kichakila,1247,0.141461224,888,,,,,,,
Handia,Asawa Dautapur,6740,0.764353725,888,,,,,,,
Handia,Keshaw Rampur,1693,0.191983089,888,,,,,,,
Handia,Bizhawaniya,2346,0.266081826,888,,,,,,,
Handia,Ghiri Rihi,2783,0.315551153,888,,,,,,,
Handia,Ramaduttapur,1428,0.161880477,888,,,,,,,
Handia,Kanakpur,1227,0.139145638,888,,,,,,,
Handia,Dhowaha,6661,0.755301891,888,,,,,,,
Handia,Dusaotii,5859,0.664362533,888,,,,,,,
Handia,Sarai,436,0.049469327,888,,,,,,,
Handia,Hakim Patty,1613,0.182931255,888,,,,,,,
Handia,Bhagauttipur,3815,0.432593474,888,,,,,,,
Handia,Chak Shubansh,260,0.029471088,888,,,,,,,
Handia,Jalalpur,2424,0.274923152,888,,,,,,,
Handia,Gaharpur Siya Dih,802,0.090939358,888,,,,,,,
Handia,Lokamanpur,1699,0.192614612,888,,,,,,,
Handia,Dhana Gaiya,2177,0.246925618,888,,,,,,,
Handia,Virapur Dhowaha,2398,0.271976043,888,,,,,,,
Handia,Bakhtiyara,1997,0.226506365,888,,,,,,,
Handia,Pure Kanta,2014,0.228400934,888,,,,,,,
Handia,Malla,141,0.01599859,888,,,,,,,
Handia,Pure Sukhaw,295,0.033470736,888,,,,,,,
Handia,Kagapur,2632,0.298500023,888,,,,,,,
Handia,Shakhraura,1273,0.144408333,888,,,,,,,
Handia,Holapur,1815,0.205876602,888,,,,,,,
Handia,Hemapur,514,0.058310653,888,,,,,,,
Handia,Arav,1574,0.178510592,888,,,,,,,
Handia,Dilipchandpur,1220,0.138303607,888,,,,,,,
Handia,Uanakat,2371,0.268818427,888,,,,,,,
Handia,Devataiya,1071,0.121462985,888,,,,,,,
Handia,Kushaha,97,0.010946405,888,,,,,,,
Handia,Madhopur Siya Dih,1505,0.170721804,888,,,,,,,
Handia,Kashinathpur,783,0.088834281,888,,,,,,,
Handia,Awasanpur,4039,0.458064915,888,,,,,,,
Handia,Dihakhas,468,0.053047959,888,,,,,,,
Handia,Sarayn Kasturia,2465,0.279554323,888,,,,,,,
Handia,Tarachandpur,704,0.079782447,888,,,,,,,
Handia,Ramnathi,4387,0.497429869,888,,,,,,,
Handia,Pure Bhanai,1797,0.203771524,888,,,,,,,
Handia,Rasar,2831,0.321024355,888,,,,,,,
Handia,Harchandpur,2402,0.272397059,888,,,,,,,
Handia,Bhiti,10132,1.148951427,888,,,,,,,
Handia,Chak Masooma,1118,0.126725679,888,,,,,,,
Handia,Vithalpur Jagadispur,0,0,888,,,,,,,
Handia,Badha Sujan Shah,0,0,888,,,,,,,
Handia,Ataraura,3354,0.380387546,888,,,,,,,
Handia,Jigna,0,0,888,,,,,,,
Handia,Gaila,0,0,888,,,,,,,
Handia,Purai,0,0,888,,,,,,,
Jaunpur,Sherawan,4930,0.55909328,979,,,,,,,
Jaunpur,Gonapar,3151,0.357338591,979,,,,,,,
Jaunpur,Raipur (Kamdeopur),831,0.094281518,979,,,,,,,
Jaunpur,Chandpur,2161,0.245015549,979,,,,,,,
Jaunpur,Dudauli,5112,0.579656738,979,,,,,,,
Jaunpur,Chatauli,688,0.077985947,979,,,,,,,
Jaunpur,Lakhapur,744,0.084387778,979,,,,,,,
Jaunpur,Saiyadpur,1295,0.146854133,979,,,,,,,
Jaunpur,Damaruwa,5387,0.610889916,979,,,,,,,
Jaunpur,Chak Mansajati,433,0.049080708,979,,,,,,,
Jaunpur,Babhanauli,4574,0.518742342,979,,,,,,,
Jaunpur,Chak Sheoram Giri,385,0.043648851,979,,,,,,,
Jaunpur,Chak Mehta,1146,0.129976578,979,,,,,,,
Jaunpur,Bharsanwa,1523,0.172655454,979,,,,,,,
Jaunpur,Alishahpur,2398,0.271980839,979,,,,,,,
Jaunpur,Fazayalpur,1208,0.136960394,979,,,,,,,
Jaunpur,Babhua,1052,0.119306859,979,,,,,,,
Jaunpur,Babhuavar,1184,0.134244466,979,,,,,,,
Jaunpur,Chak Bhawan,188,0.021339438,979,,,,,,,
Jaunpur,Lazipar,2294,0.260147151,979,,,,,,,
Machhlish,Paduwa,1710,0.193932656,978,,,,,,,
Machhlish,Bhilampur,4065,0.460981051,978,,,,,,,
Machhlish,Lagadharpur,383,0.043400251,978,,,,,,,
Machhlish,Tazuddinpur Khas,159,0.01798569,978,,,,,,,
Machhlish,Golhanamau,2270,0.25746906,978,,,,,,,
Machhlish,Pura Chaknarain,603,0.06842382,978,,,,,,,
Machhlish,Ghatampur,2457,0.278582696,978,,,,,,,
Machhlish,Naharmau,1922,0.217978742,978,,,,,,,
Machhlish,Belwar,2469,0.279951173,978,,,,,,,
Machhlish,Chaknaharmau,84,0.009579335,978,,,,,,,
Machhlish,Sarai Ghatam,534,0.060603955,978,,,,,,,
Machhlish,Pura Hari Narain,353,0.040076809,978,,,,,,,
Machhlish,Bazaha,372,0.042227272,978,,,,,,,
Machhlish,Kotab,1377,0.156201807,978,,,,,,,
Machhlish,Daudpur,983,0.111433079,978,,,,,,,
Machhlish,Biloie,1558,0.176728952,978,,,,,,,
Machhlish,Jamal Patti,603,0.06842382,978,,,,,,,
Machhlish,Gaharpara,1941,0.220129205,978,,,,,,,
Machhlish,Rampur Kalan,2436,0.276236737,978,,,,,,,
Machhlish,Sarai Kewat,1386,0.15717929,978,,,,,,,
Machhlish,Matiyahi,1110,0.125899829,978,,,,,,,
Machhlish,Rampur Dan,3251,0.368706642,978,,,,,,,
Machhlish,Kozidih,1153,0.130787245,978,,,,,,,
Machhlish,Dompur Khas,1167,0.132351218,978,,,,,,,
Machhlish,Dan,3010,0.341337115,978,,,,,,,
Machhlish,Ramnagara,515,0.058453492,978,,,,,,,
Machhlish,Jogipur Matiyahi,429,0.04867866,978,,,,,,,
Machhlish,Babupur,1026,0.116320494,978,,,,,,,
Machhlish,Tazuddinpur Ghaharpara,198,0.022482112,978,,,,,,,
Machhlish,Shekhapur,588,0.06666435,978,,,,,,,
Machhlish,Jogipur Khas,596,0.067641833,978,,,,,,,
Machhlish,Ghuripur,1238,0.14036658,978,,,,,,,
Machhlish,Girahuli,750,0.085041034,978,,,,,,,
Machhlish,Handawar,728,0.082499578,978,,,,,,,
Machhlish,Pura Pratap Shah,1388,0.157374786,978,,,,,,,
Machhlish,Nevaraha,1134,0.128636782,978,,,,,,,
Machhlish,Bermanwa,1460,0.165585645,978,,,,,,,
Machhlish,Ahiladpur,548,0.062167928,978,,,,,,,
Machhlish,Chhangapur,974,0.110455595,978,,,,,,,
Machhlish,Jagadishpur Ta.Kunwarpur,1181,0.133915191,978,,,,,,,
Machhlish,Jagarnathpur,641,0.072724746,978,,,,,,,
Machhlish,Sakapur,1427,0.161871209,978,,,,,,,
Machhlish,Arowan,4725,0.53585626,978,,,,,,,
Machhlish,Ajoh,2646,0.300087325,978,,,,,,,
Machhlish,Chak Nawabad,2593,0.29402693,978,,,,,,,
Machhlish,Sarai Khani,2083,0.236159928,978,,,,,,,
Machhlish,Wari,3281,0.372030085,978,,,,,,,
Machhlish,Sakara,2539,0.287966535,978,,,,,,,
Machhlish,Baharpur,2891,0.327847847,978,,,,,,,
Machhlish,Kanchanpur,522,0.059235479,978,,,,,,,
Machhlish,Saidani,1560,0.176924449,978,,,,,,,
Machhlish,Thaloie,6908,0.783354992,978,,,,,,,
Machhlish,Ram Nagar,3658,0.414843846,978,,,,,,,
Machhlish,Rampur Ta. Katahi,1710,0.193932656,978,,,,,,,
Machhlish,Raddipur,421,0.047701177,978,,,,,,,
Machhlish,Fattupur Kalan,4494,0.509659712,978,,,,,,,
Machhlish,Rohiyawan,1195,0.135479164,978,,,,,,,
Machhlish,Karnauli,3058,0.34681102,978,,,,,,,
Machhlish,Mohariyawan,1512,0.171450544,978,,,,,,,
Machhlish,Umarpur,2107,0.23889688,978,,,,,,,
Machhlish,Ghanghariya,3405,0.386105842,978,,,,,,,
Machhlish,Unchgawan,2486,0.281906139,978,,,,,,,
Machhlish,Amawan,2762,0.3131856,978,,,,,,,
Machhlish,Barahata,2646,0.300087325,978,,,,,,,
Machhlish,Varzi Kalan,1600,0.181420872,978,,,,,,,
Machhlish,Sahijadpur,3601,0.408392458,978,,,,,,,
Machhlish,Sarai Ismaiel,702,0.079567128,978,,,,,,,
Machhlish,Firozpur,259,0.029324494,978,,,,,,,
Machhlish,Gauhani,4115,0.466650453,978,,,,,,,
Machhlish,Ismalela,1464,0.165976638,978,,,,,,,
Machhlish,Parahit,6260,0.709848261,978,,,,,,,
Machhlish,Kharari,1936,0.219542714,978,,,,,,,
Machhlish,Rajgarh,1188,0.134697178,978,,,,,,,
Machhlish,Rampur Hargir,2734,0.310057653,978,,,,,,,
Machhlish,Bhikharipur Kalan,1474,0.167149618,978,,,,,,,
Machhlish,Katahit Khas,5918,0.671139927,978,,,,,,,
Machhlish,Chandpur,159,0.01798569,978,,,,,,,
Machhlish,Gaddopur,809,0.091687919,978,,,,,,,
Machhlish,Bhanipur Urf Karanpur,140,0.015835227,978,,,,,,,
Machhlish,Taspur,1117,0.126681815,978,,,,,,,
Machhlish,Govardhanpur,2005,0.22736258,978,,,,,,,
Machhlish,Loharapur,3,0.000390993,978,,,,,,,
Machhlish,Chak English Jorawar Khan,753,0.085432027,978,,,,,,,
Machhlish,Nadan,795,0.090123946,978,,,,,,,
Machhlish,Deenapur,909,0.103026723,978,,,,,,,
Machhlish,Gaushalapur,288,0.032647937,978,,,,,,,
Machhlish,Ramgara Taluka Madhupur,1390,0.157570283,978,,,,,,,
Machhlish,Madhupur,3258,0.369488629,978,,,,,,,
Machhlish,Chhadan,2336,0.264897932,978,,,,,,,
Machhlish,Addopur,729,0.082695074,978,,,,,,,
Machhlish,Tarapur,1265,0.143494525,978,,,,,,,
Machhlish,Majha Gawan,1286,0.145840485,978,,,,,,,
Machhlish,Bahauddinpur,562,0.063731901,978,,,,,,,
Machhlish,Meerapur Ta Madhupur,1486,0.168518094,978,,,,,,,
Machhlish,Pura Dayal,2696,0.305756728,978,,,,,,,
Machhlish,Saraiya,1357,0.153855847,978,,,,,,,
Machhlish,Nandpur,600,0.068032827,978,,,,,,,
Machhlish,Mallupur,960,0.108891623,978,,,,,,,
Machhlish,Dharampur,1691,0.191782193,978,,,,,,,
Machhlish,Ukani,1526,0.173014517,978,,,,,,,
Machhlish,Chandauli,2470,0.28014667,978,,,,,,,
Machhlish,Sarai Kashi,2222,0.251995155,978,,,,,,,
Machhlish,Surtasapur,2398,0.271935811,978,,,,,,,
Machhlish,Karaunda,2072,0.234986948,978,,,,,,,
Machhlish,Noorpur,845,0.095793348,978,,,,,,,
Machhlish,Mathura,7558,0.857057221,978,,,,,,,
Machhlish,Marahpur,3003,0.340555128,978,,,,,,,
Machhlish,Nathupur,712,0.080740108,978,,,,,,,
Machhlish,Jalalpur,555,0.062949914,978,,,,,,,
Machhlish,Dagriaon,1655,0.187676764,978,,,,,,,
Machhlish,Heeramanpur,1574,0.178488422,978,,,,,,,
Machhlish,Kauraha,3027,0.34329208,978,,,,,,,
Machhlish,Raiya,5310,0.602129617,978,,,,,,,
Machhlish,Tekari,3131,0.355021878,978,,,,,,,
Machhlish,Dhanipur,383,0.043400251,978,,,,,,,
Machhlish,Rajjupur,2433,0.275845744,978,,,,,,,
Machhlish,Sarai Vika,5655,0.641228944,978,,,,,,,
Machhlish,Rampur,1352,0.153269357,978,,,,,,,
Machhlish,Ram Nagar,3103,0.351893932,978,,,,,,,
Machhlish,Banbeerpur,2102,0.238310391,978,,,,,,,
Machhlish,Jamalpur,1596,0.181029878,978,,,,,,,
Machhlish,Narain Pur,534,0.060603955,978,,,,,,,
Machhlish,Patulki,778,0.08816898,978,,,,,,,
Machhlish,Darabpur,588,0.06666435,978,,,,,,,
Machhlish,Jakhaniyan,3584,0.406437492,978,,,,,,,
Machhlish,Tofapur,1340,0.151900881,978,,,,,,,
Machhlish,Khemaipur,1562,0.177119946,978,,,,,,,
Machhlish,Vangawan,2305,0.261378993,978,,,,,,,
Machhlish,Juraupur,2826,0.320418975,978,,,,,,,
Machhlish,Babhanpur,514,0.058257996,978,,,,,,,
Machhlish,Sarai Chandan,796,0.090319443,978,,,,,,,
Machhlish,Harhuwa,1521,0.172428027,978,,,,,,,
Machhlish,Samargunji,0,0,978,,,,,,,
Machhlish,Akora,0,0,978,,,,,,,
Machhlish,Chaimalpur,0,0,978,,,,,,,
Machhlish,Daudpur,3208,0.363819227,978,,,,,,,
Machhlish,Rampur Sawai,2267,0.257078067,978,,,,,,,
Machhlish,Vashiraha,862,0.097748314,978,,,,,,,
Machhlish,Holpur,1624,0.184157824,978,,,,,,,
Machhlish,Purwa,2467,0.279755676,978,,,,,,,
Machhlish,Manikapur,953,0.108109635,978,,,,,,,
Machhlish,Itahara,4877,0.553059964,978,,,,,,,
Machhlish,Nikamuddinpur,1340,0.151900881,978,,,,,,,
Machhlish,Nasaruddinpur,231,0.026196548,978,,,,,,,
Machhlish,Seura,2227,0.252581645,978,,,,,,,
Machhlish,Sarawan,2489,0.282297133,978,,,,,,,
Machhlish,Jamuhar,4982,0.564985258,978,,,,,,,
Machhlish,Khajurahat,3339,0.37867697,978,,,,,,,
Machhlish,Chak English Chak Chain Singh,478,0.054152566,978,,,,,,,
Machhlish,Batanhit,2779,0.315140566,978,,,,,,,
Machhlish,Bibipur,2388,0.270762831,978,,,,,,,
Machhlish,Jai Pal Pur,5672,0.64318391,978,,,,,,,
Machhlish,Marawa Dodak,5360,0.60779902,978,,,,,,,
Machhlish,Madardih,3663,0.415430337,978,,,,,,,
Machhlish,Kathar,924,0.104786193,978,,,,,,,
Machhlish,Mani Patti,97,0.010947812,978,,,,,,,
Machhlish,Songara,2422,0.274672764,978,,,,,,,
Machhlish,Kurni,5672,0.64318391,978,,,,,,,
Machhlish,Borepur,2779,0.315140566,978,,,,,,,
Machhlish,Paharpur,1996,0.226385096,978,,,,,,,
Machhlish,Koramalpur,378,0.042813762,978,,,,,,,
Machhlish,Sarai Yusuf,4151,0.470755883,978,,,,,,,
Machhlish,Hiqamuddinpur,469,0.053175083,978,,,,,,,
Machhlish,Gariya,1638,0.185721798,978,,,,,,,
Machhlish,Kasba Dhirua Khas,5755,0.652567747,978,,,,,,,
Machhlish,Bhawanipur,962,0.109087119,978,,,,,,,
Machhlish,Umar Ganj,1196,0.135674661,978,,,,,,,
Machhlish,Chak Malahatha,398,0.045159721,978,,,,,,,
Machhlish,Tateehara,728,0.082499578,978,,,,,,,
Machhlish,Veervalpur,452,0.051220117,978,,,,,,,
Machhlish,Kora,2869,0.325306391,978,,,,,,,
Machhlish,Malsil,5051,0.572805123,978,,,,,,,
Machhlish,Nauwadadi,1850,0.209767883,978,,,,,,,
Machhlish,Kunwarpur,6234,0.70691581,978,,,,,,,
Machhlish,Jalalabad,602,0.068228324,978,,,,,,,
Machhlish,Chhachho,1234,0.139975587,978,,,,,,,
Machhlish,Ramchauki,2474,0.280537663,978,,,,,,,
Machhlish,Masot,3657,0.41464835,978,,,,,,,
Machhlish,Govindas Pur,1739,0.197256099,978,,,,,,,
Machhlish,Kurha,3176,0.36010479,978,,,,,,,
Machhlish,Chak Mubarak,117,0.013293771,978,,,,,,,
Machhlish,Parasupur,1796,0.203707488,978,,,,,,,
Machhlish,Mungardih,1819,0.206248944,978,,,,,,,
Machhlish,Umapur,1448,0.164217168,978,,,,,,,
Machhlish,Molanapur,624,0.07076978,978,,,,,,,
Machhlish,Marufpur,1458,0.165390149,978,,,,,,,
Machhlish,Uchaura,1779,0.201752521,978,,,,,,,
Machhlish,Nakhatpur,633,0.071747263,978,,,,,,,
Machhlish,Pura Harasu,874,0.099116791,978,,,,,,,
Machhlish,Anapur,1650,0.187090274,978,,,,,,,
Machhlish,Pura Madhu,1558,0.176728952,978,,,,,,,
Machhlish,Bhairopur,2889,0.32765235,978,,,,,,,
Machhlish,Semariya,1698,0.19256418,978,,,,,,,
Machhlish,Sarai Rai Chanda,2507,0.284252099,978,,,,,,,
Machhlish,Khakhopur,2300,0.260792503,978,,,,,,,
Machhlish,Gopal Patti,441,0.050047137,978,,,,,,,
Machhlish,Bankat,2598,0.29461342,978,,,,,,,
Machhlish,Mirzapur,717,0.081326598,978,,,,,,,
Machhlish,Birdhaulpur,1658,0.188067757,978,,,,,,,
Machhlish,Ahamadpur Kaithauli,910,0.10322222,978,,,,,,,
Machhlish,Jahansapur,1534,0.173992,978,,,,,,,
Machhlish,Bahorikpur,1453,0.164803658,978,,,,,,,
Machhlish,Dashrathpur,688,0.078003155,978,,,,,,,
Machhlish,Meerpur Khas,983,0.111433079,978,,,,,,,
Machhlish,Goraiyadih,7232,0.820108359,978,,,,,,,
Machhlish,Mehandi,3525,0.399790606,978,,,,,,,
Machhlish,Shekhpur,471,0.053370579,978,,,,,,,
Machhlish,Kururiya,3605,0.408783451,978,,,,,,,
Machhlish,Panwara,4705,0.5335103,978,,,,,,,
Machhlish,Kasnahi,3120,0.353848899,978,,,,,,,
Machhlish,Gahni,1546,0.175360476,978,,,,,,,
Machhlish,Sultanpur,162,0.018376683,978,,,,,,,
Machhlish,Kothari,2907,0.329607317,978,,,,,,,
Machhlish,Sarai Dingur,1450,0.164412665,978,,,,,,,
Machhlish,Ahamadpur,888,0.100680764,978,,,,,,,
Machhlish,Sarai Malik Goddo,1110,0.125899829,978,,,,,,,
Machhlish,Godhupur,184,0.020918139,978,,,,,,,
Machhlish,Rampur Kalan,5306,0.601738624,978,,,,,,,
Machhlish,Delhupur,629,0.07135627,978,,,,,,,
Machhlish,Lauh,5675,0.643574903,978,,,,,,,
Machhlish,Nizamuddinpur,2634,0.29871885,978,,,,,,,
Machhlish,Sata Hariya,3946,0.447491784,978,,,,,,,
Machhlish,Samaspur,2083,0.236159928,978,,,,,,,
Machhlish,Jamalpur,5768,0.654131721,978,,,,,,,
Machhlish,Muradpur,278,0.031474957,978,,,,,,,
Machhlish,Madhaipur,1403,0.159134256,978,,,,,,,
Machhlish,Ghisuwa Khurd,2288,0.259424027,978,,,,,,,
Machhlish,Sarokhanpur,2929,0.332148773,978,,,,,,,
Machhlish,Tajuddinpur,1153,0.130787245,978,,,,,,,
Machhlish,Darapur,522,0.059235479,978,,,,,,,
Machhlish,Chak Rahaman,240,0.027174031,978,,,,,,,
Machhlish,Rasulpur,2813,0.319050498,978,,,,,,,
Machhlish,Sarai Rustam,3567,0.404482525,978,,,,,,,
Machhlish,Khawajapur,493,0.055912036,978,,,,,,,
Machhlish,Himmatpur,2136,0.242220324,978,,,,,,,
Machhlish,Pahsana,2698,0.305952225,978,,,,,,,
Machhlish,Kadanpur,855,0.096966328,978,,,,,,,
Machhlish,Mahamoodpur,521,0.059039982,978,,,,,,,
Machhlish,Dhaurahara,1989,0.22560311,978,,,,,,,
Machhlish,Kotawa,3091,0.350525456,978,,,,,,,
Machhlish,Sarai Pawara,2770,0.314163083,978,,,,,,,
Machhlish,Gondalpur,419,0.047505681,978,,,,,,,
Machhlish,Kodahon,3172,0.359713797,978,,,,,,,
Machhlish,Kharuawan,3148,0.356976845,978,,,,,,,
Machhlish,Aruawan,3029,0.343487577,978,,,,,,,
Machhlish,Barethi,678,0.076830175,978,,,,,,,
Machhlish,Kharaiya Mau,1402,0.15893876,978,,,,,,,
Machhlish,Devipur,229,0.026001052,978,,,,,,,
Machhlish,Kamalpur,3458,0.392166238,978,,,,,,,
Machhlish,Peerpur,531,0.060212961,978,,,,,,,
Machhlish,Rajapur,840,0.095206858,978,,,,,,,
Machhlish,Visunpur,977,0.110846589,978,,,,,,,
Machhlish,Bijadhar Mau,1234,0.139975587,978,,,,,,,
Machhlish,Pauha,3131,0.355021878,978,,,,,,,
Machhlish,Sajai Kalan Khurd,4258,0.482876674,978,,,,,,,
Machhlish,Amodh,3496,0.396467164,978,,,,,,,
Machhlish,Bhikhapur,6589,0.747188116,978,,,,,,,
Machhlish,Pakari,2041,0.231468009,978,,,,,,,
Machhlish,Pakari,1396,0.15835227,978,,,,,,,
Machhlish,Deoriya,2050,0.232445492,978,,,,,,,
Machhlish,Norarakala,91,0.010361321,978,,,,,,,
Machhlish,Rakhauli,2391,0.271153824,978,,,,,,,
Machhlish,Buranpur,712,0.080740108,978,,,,,,,
Machhlish,Nibhapur,2891,0.327847847,978,,,,,,,
Machhlish,Nonara Khurd,571,0.064709384,978,,,,,,,
Machhlish,Ahiyapur,176,0.019940656,978,,,,,,,
Machhlish,Aadepur,1579,0.179074912,978,,,,,,,
Machhlish,Karaura,2657,0.301260306,978,,,,,,,
Machhlish,Narsinghpur,564,0.063927398,978,,,,,,,
Machhlish,Tulapur,783,0.088755469,978,,,,,,,
Machhlish,Bhatadih,1272,0.144276513,978,,,,,,,
Machhlish,Naraindih,4096,0.46449999,978,,,,,,,
Machhlish,Rampur Ta Jakhaniyan,5461,0.61933332,978,,,,,,,
Machhlish,Saria Fattu,2005,0.22736258,978,,,,,,,
Machhlish,Belasin,1493,0.169300081,978,,,,,,,
Machhlish,Barawan,5194,0.589031344,978,,,,,,,
Machhlish,Khajuri,1436,0.162848692,978,,,,,,,
Machhlish,Muzar,2989,0.338991155,978,,,,,,,
Machhlish,Basahata,1415,0.160502733,978,,,,,,,
Machhlish,Lalahapur,0,0,978,,,,,,,
Machhlish,Machhlishahr (NP),39587,4.489189093,978,,,,,,,
Machhlish,Mogra Badshahpur (MB),30661,3.476907548,978,,,,,,,
Machhlish,Tekardih,1826,0.20703093,978,,,,,,,
Machhlish,Mahapur,729,0.082695074,978,,,,,,,
Machhlish,Barahata,1007,0.114170031,978,,,,,,,
Machhlish,Wami,3157,0.357954328,978,,,,,,,
Machhlish,Purau Pur,1791,0.203120997,978,,,,,,,
Machhlish,Kisun Daspur Ta. Batanahita,150,0.017008207,978,,,,,,,
Machhlish,Ashapur,1103,0.125117843,978,,,,,,,
Machhlish,Baruwa,1345,0.152487371,978,,,,,,,
Machhlish,Meerpur Ta. Karaudi,1074,0.1217944,978,,,,,,,
Machhlish,Sarawan,5375,0.609558489,978,,,,,,,
Machhlish,Bhikharipur Ta. Bisunpur,676,0.076634678,978,,,,,,,
Machhlish,Bosaula,400,0.045355218,978,,,,,,,
Machhlish,Tilara,6094,0.691080584,978,,,,,,,
Machhlish,Rampur Gohka,1208,0.137043137,978,,,,,,,
Machhlish,Chak Mathiya,634,0.071942759,978,,,,,,,
Machhlish,Shahpur,1084,0.12296738,978,,,,,,,
Machhlish,Rajapur Ta. Wami,160,0.018181187,978,,,,,,,
Machhlish,Sohansa,7416,0.841026498,978,,,,,,,
Machhlish,Nathupur,931,0.105568179,978,,,,,,,
Machhlish,Karaudi,1986,0.225212117,978,,,,,,,
Machhlish,Hasanpur,2717,0.308102688,978,,,,,,,
Machhlish,Amara,3703,0.41992676,978,,,,,,,
Machhlish,Chhanehata,3182,0.360886777,978,,,,,,,
Machhlish,Unchadih,2660,0.301651299,978,,,,,,,
Machhlish,Ramnathpur,162,0.018376683,978,,,,,,,
Machhlish,Alapur Krishnarpan,809,0.091687919,978,,,,,,,
Machhlish,Sahani,1379,0.156397303,978,,,,,,,
Machhlish,Bara Gaon,4193,0.475447802,978,,,,,,,
Machhlish,Dihia Ta. Vami,1496,0.169691074,978,,,,,,,
Machhlish,Godhowa,3005,0.340750624,978,,,,,,,
Machhlish,Hariya,1312,0.148772935,978,,,,,,,
Machhlish,Dewakipur,1033,0.117102481,978,,,,,,,
Machhlish,Gohka,3769,0.427355631,978,,,,,,,
Machhlish,Babhanpur,1817,0.206053447,978,,,,,,,
Machhlish,Pandepur,1583,0.179465905,978,,,,,,,
Machhlish,Rampur Mori,2339,0.265288926,978,,,,,,,
Machhlish,Sonhara,1126,0.127659299,978,,,,,,,
Machhlish,Bhatewara,3163,0.358736314,978,,,,,,,
Machhlish,Kalyanpur,1095,0.124140359,978,,,,,,,
Machhlish,Gopalpur,278,0.031474957,978,,,,,,,
Machhlish,Belauna Khurd,1236,0.140171083,978,,,,,,,
Machhlish,Semraho,4301,0.487764089,978,,,,,,,
Machhlish,Fattupur Nisfi,2977,0.337622678,978,,,,,,,
Machhlish,Sarai Chauhan,3079,0.34915698,978,,,,,,,
Machhlish,Kathar,646,0.073311236,978,,,,,,,
Machhlish,Dabhiya,453,0.051415614,978,,,,,,,
Machhlish,Adari,1548,0.175555973,978,,,,,,,
Machhlish,Tikara,3512,0.398226633,978,,,,,,,
Machhlish,Diawan,1529,0.17340551,978,,,,,,,
Machhlish,Mubarakpur,1010,0.114561024,978,,,,,,,
Machhlish,Sarai Khem,2089,0.236941915,978,,,,,,,
Machhlish,Pura Jorawar,564,0.063927398,978,,,,,,,
Machhlish,Haidarepur,1888,0.214068809,978,,,,,,,
Machhlish,Lasa,3167,0.359127308,978,,,,,,,
Machhlish,Ramgrah Khas,3951,0.448078273,978,,,,,,,
Machhlish,Gajadharpur,395,0.044768728,978,,,,,,,
Machhlish,Pure Lal,1452,0.164608161,978,,,,,,,
Machhlish,Kabeerpur,5322,0.603498094,978,,,,,,,
Machhlish,Mirzapur,250,0.028347011,978,,,,,,,
Machhlish,Kachhidih,2517,0.285425078,978,,,,,,,
Machhlish,Mujahana,314,0.035580387,978,,,,,,,
Machhlish,Rampur Khurd,1857,0.21054987,978,,,,,,,
Machhlish,Tarahathi,12288,1.393499972,978,,,,,,,
Machhlish,Jagadishpur Khas,2701,0.306343218,978,,,,,,,
Machhlish,Bhiduna,10299,1.167896862,978,,,,,,,
Machhlish,Chitawan,3736,0.423641195,978,,,,,,,
Machhlish,Nadar,2493,0.282688126,978,,,,,,,
Machhlish,Ahamadpur Gariyaon,1683,0.19080471,978,,,,,,,
Machhlish,Sisawan,295,0.033429924,978,,,,,,,
Machhlish,Modawan,2691,0.305170238,978,,,,,,,
Machhlish,Chauki Khurd,4201,0.476425285,978,,,,,,,
Machhlish,Burhansapur,3913,0.443777348,978,,,,,,,
Machhlish,Madhopur,1946,0.220715694,978,,,,,,,
Machhlish,Imiliya,1000,0.113388045,978,,,,,,,
Machhlish,Mahendru,1621,0.183766831,978,,,,,,,
Machhlish,Tardih,517,0.058648989,978,,,,,,,
Machhlish,Godhana,3176,0.36010479,978,,,,,,,
Machhlish,Karaur,3374,0.382586903,978,,,,,,,
Machhlish,Chak Dost,157,0.017790193,978,,,,,,,
Machhlish,Kisun Daspur Ta. Agahuwa,1983,0.224821124,978,,,,,,,
Machhlish,Sawaiya,1471,0.166758624,978,,,,,,,
Machhlish,Molanapur,3565,0.404287029,978,,,,,,,
Machhlish,Gariyawan,3600,0.408196962,978,,,,,,,
Machhlish,Mohanpur,131,0.014857744,978,,,,,,,
Machhlish,Agahuwa,1976,0.224039137,978,,,,,,,
Machhlish,Khud Khari,0,0,978,,,,,,,
Machhlish,Chak Binayak,0,0,978,,,,,,,
